day	Anno	celltype	UMAP_1	UMAP_2	Btg2	C130060K24Rik	Cdkn1c	Dach1	Dach2	Dmbx1	Ebf1	Ebf2	Fgf15	Fgf17	Fgf8	Gadd45g	Mecom	Mitf	Mybl1	Neurod1	Nfia	Nkx2-1	Nlgn1	Npas3	Olig2	Pax2	Pax3	Pax5	Pcbp3	Ppp1r1c	Prdm16	Prmt8	Ptprr	Setbp1	Shox2	Six3	Slc17a6	Sox1	Sox5	Sox6	Syt13	Trps1	Zeb2
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.4	-2.81	0	0	4.5	0	0	0	0	0	4.5	0	0	0	4.5	0	0	0	0	0	0	4.5	0	0	0	0	4.5	0	4.5	0	0	5.5	0	0	0	0	0	0	0	4.5	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.05	3.79	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4.5	0	0	0	0	0	0	0	0	0	0	4.5	3.8	0	0	5.8	4.5
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-1.78	-1.68	0	0	0	5.6	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	5	0	0	0	0	3.9	0	0	0	0	3.9	0	0	0	0	4.5	3.9	0	3.9	5.2
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.48	5.82	0	0	0	4.5	4.9	0	0	0	0	3.9	0	0	0	0	3.9	0	4.5	0	0	5.4	0	5.6	0	5.9	0	0	0	0	0	5.4	0	0	0	0	0	0	0	4.9	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-2.15	-6.28	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	4.7	0	6.3	0	0	0	0	0	0	0	0	0	4.7	0	0	4.7	5.4	0	0	4.7
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.39	5.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	4.7	0	0	0	0	0	5.3	0	0	0	0	0	0	0	6.3	0
E9.5	E95_Neuron_prog	Neuron_prog	7.55	1.83	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	5	0	0
E9.5	E95_Neuron_prog	Neuron_prog	6.22	2.28	0	0	0	7.4	0	0	6.6	5.7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	5	6.6
E9.5	E95_Neuron_prog	Neuron_prog	5.7	3.78	0	0	0	0	4.8	0	6.6	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	5.5	0	0	0	4.8
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	0.09	-2.57	0	0	0	0	4.8	0	0	0	0	0	0	0	4.8	0	0	0	4.8	0	0	5.9	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	5.5	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.78	-1.37	0	0	0	5.4	0	0	0	0	0	0	0	0	5.2	3.9	0	0	0	0	0	4.5	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	6.2	0	4.9	4.5
E9.5	E95_Neuron_prog	Neuron_prog	4.89	1.97	0	0	0	5.2	0	0	6.3	5.9	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	6.3	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Neuron_prog	Neuron_prog	1.84	1.33	0	0	0	5.2	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	5.2	4.8	0	4.1	4.8	0	5.2	0	0	0	0	5.9	0	0	0	0	0	0	0	4.1	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-5.01	-6.57	0	0	0	6.1	5.8	0	0	0	0	0	0	0	4.9	3.8	0	0	0	0	6.4	3.8	0	4.5	0	0	0	0	0	0	0	4.5	0	3.8	0	0	0	5.2	0	5.2	3.8
E9.5	E95_Neuron_prog	Neuron_prog	2.38	-0.2	0	0	0	6	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
E9.5	E95_Neuron_prog	Neuron_prog	4.24	2.05	0	0	0	5.9	0	0	6.4	5.9	0	0	0	0	0	0	0	3.5	0	0	0	4.6	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-1.95	-6.25	0	0	0	5.7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6.4	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.69	3.68	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	5.2	6.3
E9.5	E95_Retina_primordium	Retina_primordium	-1.69	-7.75	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	5.3	0	0	0	0	0	0	0	6.6	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.96	1.18	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	6.1	6.1	0	0	4.5	0	0	0	0	0	0	4.5	0	0	0	0	5.2	5.2	0	4.5	4.5
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.01	4.8	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	5.9	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.81	-1.11	0	0	0	6	5.2	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	4.7	5.4	0	0	4.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.37	1.68	0	0	0	0	5	0	0	0	0	0	0	0	4.3	0	0	0	0	0	5.7	6.1	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	5.4
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-2.47	-3.08	0	0	0	5.4	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	4.3	5	0	4.3	0	0	4.3	5.4	0	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-3.21	-6.57	0	0	0	5.5	0	0	0	0	0	0	0	0	4.4	4.4	0	0	0	0	7.1	0	0	4.4	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	4.4	4.4
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.31	1.75	0	0	0	4.7	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	4.7	0	0	4.1	0	4.1	0	0	0	0	5.4	0	0	0	0	4.1	4.7	0	4.7	5.2
E9.5	E95_Neuron_prog	Neuron_prog	4.32	2.46	0	0	4.5	6.8	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	5.9	4.5	0	5.2	0	4.5	4.5	0	0	5.6	0	6.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.16	1.21	0	0	0	4.3	0	0	0	0	0	0	0	0	4.3	4.3	0	0	4.3	0	0	5.9	0	0	6	0	0	0	0	0	0	5.6	0	0	0	0	0	4.3	0	4.3	4.9
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.83	-2.11	0	0	0	5.4	5.1	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	6.1	0	0	0	0	0	0	4	0	0	5.6	0	0	0	0	4.7	5.1	0	0	4
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.95	2.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-2.86	0.25	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	6.8	0	0	0	5.5	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	6.2
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.43	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	0	0	5.4	0	0	0	5.4	4.7	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-0.87	-5.52	0	5.4	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-2.94	-7.01	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.6	2.15	0	0	0	5.2	0	0	4.5	0	0	0	0	0	5.2	0	0	0	0	0	0	6.4	0	0	5.6	0	0	0	0	0	0	6.3	0	0	0	0	5.2	0	0	4.5	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-1.06	-7	0	0	0	6.4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	6.1	0	0	0	0	0	0	0	5.7	0	6.1	0	0	0	5	0	5	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.24	0.59	0	0	0	5.6	0	0	0	0	0	0	0	0	5.6	4.5	0	0	4.5	0	0	6.3	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	5.2	4.5	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.51	-8.68	0	0	0	6.4	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	6.4	4.3	0	0	0	0	4.3	0	0	0	0	4.3	0	0	0	0	0	4.9	0	0	4.9
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-2.56	-2.85	0	0	0	5.8	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	6.6	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	5.1	0	5.8	4.4
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.1	0.68	0	0	0	5.7	4.6	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	5.3	0	0	0	0	0	0	5.3	0	0	0	0	0	4.6	0	0	4.6
E9.5	E95_Neuron_prog	Neuron_prog	3.27	2.46	0	0	0	6.5	4.5	0	0	5.6	0	0	0	0	0	0	4.5	4.5	0	0	0	4.5	0	0	4.5	0	0	0	0	4.5	0	6.6	0	0	0	0	0	0	0	0	5.9
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.77	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-2.17	-7.4	0	0	0	5.3	0	0	0	0	0	0	0	0	5.3	5.3	0	0	0	0	0	5.3	0	4.6	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4.6	4.6
E9.5	E95_Retina_primordium	Retina_primordium	-2.77	-6.62	0	0	0	4.3	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	4.3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	5.4
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.59	-2.81	0	0	0	4.7	4.1	0	0	4.1	0	0	0	0	0	0	0	0	4.1	0	0	4.7	0	5.8	4.1	5.1	4.1	0	4.7	0	0	0	0	0	0	0	4.1	0	0	4.7	4.1
E9.5	E95_Retina_primordium	Retina_primordium	-3.57	-3.92	0	0	0	5.1	5.6	0	0	0	0	0	0	0	0	4.7	0	0	0	0	6.3	5.4	0	0	4.7	0	4.7	0	4	0	0	4.7	0	0	0	0	4.7	5.4	0	0	4
E9.5	E95_Neuron_prog	Neuron_prog	5.1	2.38	0	0	0	5	0	0	6.1	5	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	6.1	0	5	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.1	0.53	0	0	0	4.7	0	0	0	4.7	0	0	0	0	5.8	0	0	0	6.1	0	0	4.7	0	0	6.3	0	0	0	4.7	0	0	4.7	0	0	0	0	0	4.7	0	4.7	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.78	-3.79	0	0	0	5.8	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	5.8	0	0	0	0	3.7	0	0	0	0	5.3	0	0	0	0	4.8	5.5	0	5.1	3.7
E9.5	E95_Retina_primordium	Retina_primordium	-3.34	-8.59	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	5.6	0	5.6	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.87	2.06	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	3.6	0	3.6	0	3.6	0	0	6.2	0	0	0	0	5	0	0	0	4.7
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.71	4.92	0	0	0	4.7	0	0	0	0	3.7	0	0	0	0	0	0	0	3.7	0	0	6.1	0	0	4.3	4.3	0	0	0	0	0	4.3	0	0	0	0	3.7	0	3.7	5.7	4.3
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.54	3.31	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	4.5	4.5	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	5.6
E9.5	E95_Neuron_prog	Neuron_prog	5.25	2.01	3.5	0	0	4.2	0	0	4.9	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	4.6	0	0	0	0	0	0	0	0	3.5
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.31	3.78	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	5.4	0	0	0	4.5	3.8	0	0	0	0	4.5	0	0	0	0	4.5	3.8	0	5.2	5.4
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	0.05	4.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-2.88	-7.88	0	0	0	6	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	5.55	0.51	0	0	0	5.1	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	6.2	0	0	0	0	5.1	0	0	0	5.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.85	-0.53	0	0	0	4.6	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	6.2	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	4.6	4.6	0	0	5.7
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.35	2.44	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0
E9.5	E95_Retina_primordium	Retina_primordium	-0.85	-6.93	0	0	0	4.9	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.9	4.9	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.18	2.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.02	-3.32	0	0	0	6.4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6.2	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	4	5.1	0	4	4
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.79	-2.07	0	0	0	7.1	6	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	5.6	0	0	0	0	0	0	4.9	0	0	6	0	0	0	0	4.9	4.9	0	4.9	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.28	-3.48	0	0	0	5	4.3	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	3.7	0	0	3.7	5.7	0	4.3	4.3
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-1.23	-1.46	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	4.9	0	0	4.9	0	0	0	0	0	4.9	0	0	4.9
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.39	2.74	0	0	0	0	0	4.4	0	0	4.4	0	0	0	0	0	0	0	0	0	0	6.3	0	0	0	4.4	4.4	0	0	0	0	5.5	0	0	0	0	0	0	0	4.4	6
E9.5	E95_Retina_primordium	Retina_primordium	-1.26	-6.39	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	4.7	5.8
E9.5	E95_Retina_primordium	Retina_primordium	-1.73	-8.03	0	0	0	6.2	0	0	0	0	4.6	0	0	0	0	4.6	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	4.6	0
E9.5	E95_Neuron_prog	Neuron_prog	1.56	1.17	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4.6	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	6
E9.5	E95_Retina_primordium	Retina_primordium	-3.28	-7.41	0	0	0	5.5	0	0	0	0	0	0	0	0	5.2	4.1	0	0	0	0	5.9	4.8	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	4.8	5.2
E9.5	E95_Neuron_prog	Neuron_prog	1.88	0.27	0	0	0	5.4	0	0	4.7	5.4	0	0	0	0	4.7	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	5.4	0	5.8	0	0	0	0	4.7	0	0	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-3.27	-7.18	0	0	0	6.7	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	6.8	5.2	0	4.1	0	0	0	0	0	0	0	4.1	0	4.1	0	0	0	4.1	0	4.1	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-2.39	-8.64	0	0	0	6.7	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	4.75	1.31	0	0	0	5.8	0	0	4.7	0	0	0	0	0	0	0	0	0	4.7	0	0	6.9	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	6.5	0	5.4	6.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	0.34	4.58	5.2	0	0	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	5.9	0	0	5.2	5.2
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.35	-1.02	0	0	0	6.3	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	4.7	4.7	0	0	4.7
E9.5	E95_Neuron_prog	Neuron_prog	6.79	0.82	0	0	0	6.1	6.4	0	5	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	5	0	5.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-1.93	-5.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	5.9	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.21	1.18	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	5.2	0	0	0	4.5	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.2	4.5
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.02	3.13	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.96	2.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	5.4	0	0	3.8	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	3.8	4.9
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.5	2.25	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	6.3	5.5	0	0	5.3	0	0	0	0	0	0	5.7	0	0	0	0	0	3.9	0	3.9	5.3
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.87	0.24	0	0	0	5.4	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	5.4	0	0	0	0	0	0	5.4	0	0	6.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-2.17	-7.22	0	0	0	5.2	0	0	5.8	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-1.17	-1.58	0	0	0	4.7	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	5.4	4.7	0	0	4.7
E9.5	E95_Neuron_prog	Neuron_prog	3.97	2.83	4.4	0	5.1	6.6	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	4.4	0	6.8	0	0	0	0	4.4	0	0	0	5.1
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.42	-2.87	0	0	0	5.7	5.5	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	6.2	0	0	0	0	4.8	0	0	0	0	5.5	0	0	0	0	5.5	6.2	0	5.2	4.1
E9.5	E95_Retina_primordium	Retina_primordium	-2.04	-7.37	0	0	0	6.4	5	0	0	0	0	0	0	0	0	0	0	0	5	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-4.63	-7.83	0	0	0	4.7	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	4.7	0	6.4	0	0	0	0	0	0	0	4.1	0	0	0	0	0	4.1	0	4.7	4.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.33	4.04	4.5	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	5.2	0	0	5.8	5.8	0	0	0	0	0	4.5	0	0	0	0	0	5.2	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	2.63	-0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	5.2	0	5.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4	0.52	0	0	0	0	0	0	0	0	4.1	0	0	0	6.2	0	0	0	0	0	5.7	5.5	0	0	4.1	0	4.1	0	4.1	0	0	4.8	0	0	0	0	0	5.9	0	5.5	4.8
E9.5	E95_Neuron_prog	Neuron_prog	1.87	2.99	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	4.8	0	0	5.1	0	0	0	0	0	0	6.8	0	0	0	0	0	3.7	0	5.1	3.7
E9.5	E95_Neuron_prog	Neuron_prog	2.24	-0.28	0	0	0	5	0	0	0	5	0	0	0	0	0	0	4.3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	4.3	5.7
E9.5	E95_Neuron_prog	Neuron_prog	6.46	6.25	0	0	0	3.7	4.4	0	6.3	5.3	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	3.7	0	0	0	0	5.3	0	0	3.7	0	0	0	0	0	3.7
E9.5	E95_Retina_primordium	Retina_primordium	-2.97	-9.02	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	5.9	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	6.2	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	3.02	3.39	0	0	0	6.3	4.4	0	5.1	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	6	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.69	1.3	0	0	0	4.9	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	4.9	6.5	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	4.2	0	4.2	4.9
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.58	-3.78	0	0	0	5.4	3.8	0	0	0	0	0	0	0	4.9	0	0	0	0	0	5.8	5.6	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	4.9	4.9	0	0	3.8
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.96	4.62	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	6.4	0	0	0	4.5	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.71	1.15	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	4.6	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	4.6
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.55	1.78	0	0	0	4.1	0	5.4	0	0	0	0	0	0	4.1	0	0	0	0	0	4.1	5.1	0	0	5.1	0	0	0	0	0	0	6.3	0	0	0	0	4.7	4.7	0	4.7	5.7
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.82	1.54	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	6.1	0	4	0	0	0	0	5.7	0	0	0	0	0	0	0	4.6	4
